"Country","Year","Age","mxm","mxf","dxm","dxf"
"Brazil",2011,92,0.200822540162151,0.200351554330791,0.0130422086464516,0.021889931679664
"Brazil",2011,93,0.219083202003187,0.220129567469258,0.0115358123534441,0.0194957265704682
"Brazil",2011,94,0.239469546920966,0.241962798061005,0.0100273890410474,0.0170125584252523
"Brazil",2011,95,0.26225,0.26607,0.00854586472934662,0.0145134840813468
"Brazil",2011,96,0.287731596141206,0.292694232710496,0.00712213660071152,0.0120746724545229
"Brazil",2011,97,0.316273764186787,0.322108699793525,0.0057871916708197,0.0097699515521524
"Brazil",2011,98,0.348291194735504,0.354618328865192,0.00456947939632191,0.00766468720627347
"Brazil",2011,99,0.384260459965306,0.390562675905193,0.00349244611483038,0.00581019242021934
"Brazil",2011,100,0.42473,0.43032,0.00257231956342414,0.00423937580602471
"Brazil",2011,101,0.470331833041276,0.474311833711647,0.00181641911781779,0.00296436064121235
"Brazil",2011,102,0.521795304866339,0.523008111258661,0.00122236035130335,0.00197661748863437
"Brazil",2011,103,0.579963254199529,0.576932924730073,0.000778431895771984,0.00124972520617441
"Brazil",2011,104,0.645811043703518,0.636670987654987,0.000465228561949218,0.000744344005877279
"Brazil",2011,105,0.720468994508906,0.702874895564466,0.000258351914996342,0.000414487463617636
"Brazil",2011,106,0.805248868491428,0.776273284875383,0.000131706112446644,0.000213878760554564
"Brazil",2011,107,0.901675170799576,0.857680004686459,6.07231895713608e-05,0.000101192691851934
"Brazil",2011,108,1.01152220018587,0.948004431120892,2.48441770741311e-05,4.33404960405494e-05
"Brazil",2011,109,1.1,1.04826307092373,8.61483786888421e-06,1.65392290780498e-05
"Brazil",2011,110,1.1,1.1,3.52425185545263e-06,7.50813203700922e-06
"China",2011,0,0.01291,0.01255,0.0127655174364101,0.0124133890044358
"China",2011,1,0.00051,5e-04,0.000503361228994038,0.000493669888025776
"China",2011,2,0.000369853722694198,0.000370476509755212,0.000364878702650567,0.000365627019514497
"China",2011,3,0.000290194841252673,0.000290810399378006,0.000286196868770123,0.000286908846249044
"China",2011,4,0.000244626077466341,0.000240963658006849,0.000241191392810705,0.000237667653819189
"China",2011,5,0.00022,0.00021,0.000216860693285219,0.000207080831406173
"China",2011,6,0.000209622501758892,0.000191886157501677,0.000206586895472247,0.000189180767303101
"China",2011,7,0.000210221218269245,0.000183586973886035,0.000207133455391245,0.00018096461639097
"China",2011,8,0.000220445732616209,0.000183750235603175,0.00021716102348249,0.000181092282056515
"China",2011,9,0.000240146583090738,0.000192227593416932,0.000236513850997661,0.000189411404078785
"China",2011,10,0.00027,0.00021,0.000265847852121932,0.000206881829022164
"China",2011,11,0.000311140151439502,0.000238831127650011,0.000306266333075423,0.000235232064318534
"China",2011,12,0.000364386723586486,0.000279406452960537,0.0003585577040196,0.000275124641684482
"China",2011,13,0.000429854728928244,0.000331512547944661,0.000422810493720569,0.000326332532734529
"China",2011,14,0.000506258159379154,0.000393301601844127,0.000497728849306835,0.000387015827603079
"China",2011,15,0.00059,0.00046,0.000579741974577,0.000452455168875183
"China",2011,16,0.000675344802591036,0.0005244379082705,0.000663183229604794,0.000515582341240614
"China",2011,17,0.000757981090941711,0.000582970469934863,0.000743798175456472,0.000572809282191734
"China",2011,18,0.00083395298115184,0.000633841930214533,0.000817697415472106,0.000622415260116654
"China",2011,19,0.000899220643460323,0.000676181054152778,0.000880929148405093,0.000663556335025875
"China",2011,20,0.00095,0.00071,0.000929815473062472,0.000696261125007396
"China",2011,21,0.000984369746523292,0.000736256850883997,0.000962523589372009,0.000721487978213965
"China",2011,22,0.0010065355883361,0.000757224889254679,0.000983218274555134,0.000741481511803897
"China",2011,23,0.00102317213305489,0.000775872684089072,0.000998455621807115,0.000759159449269438
"China",2011,24,0.00104166825405204,0.000795557570922517,0.00101545602275942,0.000777808926448628
"China",2011,25,0.00107,0.00082,0.00104197411192515,0.000801058716724937
"China",2011,26,0.0011144882267527,0.000852001248876709,0.00108411233525556,0.00083162524033822
"China",2011,27,0.00117158380941893,0.000888963501702269,0.00113834985108163,0.000866948538544753
"China",2011,28,0.00123423394355238,0.000926308527998918,0.00119778114200468,0.000902549174010968
"China",2011,29,0.00129380235887553,0.000958663383998438,0.00125400415576173,0.000933194214028538
"China",2011,30,0.00134,0.00098,0.00129707150666638,0.000953039717517343
"China",2011,31,0.00136530845449071,0.000986538056859965,0.00131978276809159,0.000958455028058214
"China",2011,32,0.00137777765038078,0.0009846422327969,0.00133001077027283,0.000955670806409609
"China",2011,33,0.00139022711466484,0.000983414485852229,0.00134017253707604,0.000953540410851028
"China",2011,34,0.00141607587818307,0.000991984637003963,0.00136317655236607,0.000960900670666918
"China",2011,35,0.00147,0.00102,0.00141304574624547,0.000987044716508514
"China",2011,36,0.00156519007957738,0.00107595538889125,0.00150226623552977,0.00104010167751936
"China",2011,37,0.00169916964416968,0.00115845842602544,0.00162819995090501,0.00111860510675694
"China",2011,38,0.00186371830943579,0.00126301140233661,0.00178269739018206,0.00121808561513146
"China",2011,39,0.00204668805239215,0.00138332191544088,0.0019538891257695,0.00133235259982082
"China",2011,40,0.00223,0.00151,0.00212434229441881,0.00145226077219921
"China",2011,41,0.00239513214914399,0.00163321808844657,0.00227638030362096,0.00156830064202993
"China",2011,42,0.00254599483954577,0.00175513292598119,0.00241379256868834,0.00168251677832276
"China",2011,43,0.00269622791366539,0.00188315818540999,0.00254953357333856,0.00180196425884107
"China",2011,44,0.00286348126329564,0.00202715475953419,0.00270017091330605,0.00193596362213098
"China",2011,45,0.00307,0.0022,0.00288633616438574,0.00209659763783324
"China",2011,46,0.00333850826996567,0.00241506195306924,0.00312874014115549,0.00229624695227593
"China",2011,47,0.00367269562262029,0.00267377585330808,0.00342988561799083,0.00253577290742897
"China",2011,48,0.00406893088452022,0.00297204881570151,0.00378524595731412,0.00281070595841633
"China",2011,49,0.00451942389620449,0.00330190212576601,0.00418631726298486,0.00311287306674025
"China",2011,50,0.00501,0.00365,0.0046186786694167,0.0034291037400063
"China",2011,51,0.0055241466990255,0.00400189110185078,0.0050659168092863,0.0037453428830737
"China",2011,52,0.00606446171201375,0.00436139712872046,0.0055292854049697,0.00406477064482081
"China",2011,53,0.00664235513737493,0.00474131077882051,0.00601783089723537,0.00439878151691017
"China",2011,54,0.0072737421698365,0.00515950566648952,0.00654416760029123,0.00476312904426138
"China",2011,55,0.00798,0.00564,0.00712504583840111,0.00517867374031044
"China",2011,56,0.00878683054652569,0.00620991477449196,0.00777995104853509,0.00566829271863844
"China",2011,57,0.00971648422178971,0.006883365010107,0.00852386816929756,0.0062420138586937
"China",2011,58,0.0107936603692589,0.00767091923449428,0.00937224777926524,0.00690576069023616
"China",2011,59,0.0120488669506705,0.00858318151848235,0.0103433812389567,0.00766449708885112
"China",2011,60,0.01352,0.00963,0.0114588958465374,0.00852133656583451
"China",2011,61,0.0152495212268211,0.0108220777503283,0.0127402414720563,0.00947877585828926
"China",2011,62,0.0172672896147319,0.0121802563324478,0.0141934539444671,0.0105464131143431
"China",2011,63,0.0195966054215853,0.0137317253498113,0.0158140936828293,0.0117367768402038
"China",2011,64,0.0222549435398743,0.0155087993517435,0.0175876458604047,0.0130633668582988
"China",2011,65,0.02525,0.01755,0.0194865189706627,0.0145404865153712
"China",2011,66,0.0285746753820329,0.0198918595894619,0.0214671954586826,0.0161752620745631
"China",2011,67,0.0322006185394625,0.022531715236362,0.0234677779993238,0.0179375763836849
